county_name,fips,land_area_square_miles_2010,primary_ruca_code_2010,secondary_ruca_code_2010,tract_population_2010,tract_population_2018,population_estimate_2010,population_estimate_2011,population_estimate_2012,population_estimate_2013,population_estimate_2014,population_estimate_2015,population_estimate_2016,population_estimate_2018,pct_black_pop_2010,pct_black_pop_2018,pct_white_pop_2010,pct_white_pop_2018,groc09,groc14,superc09,superc14,convs09,convs14,specs09,specs14,poverty_rate,median_family_income,pct_hhold_no_veh,pct_hhold_1_veh,pct_hhold_2plus_veh,food_desert_2010,food_desert_2017
Lenoir,37107011100,46.05698366,6,6,5820,5789,59495,59484,59166,58831,58372,58041,57307,57227,0.405429028,0.393800129,0.533792756,0.550002621,17,15,1,1,39,44,1,1,18.2,45577,0.130901288,0.323175966,0.545922747,NA,1
Lenoir,37107011200,87.63136933,5,5,6682,7537,59495,59484,59166,58831,58372,58041,57307,57227,0.405429028,0.393800129,0.533792756,0.550002621,17,15,1,1,39,44,1,1,20.3,50085,0.023943135,0.256266367,0.719790498,NA,0
Lenoir,37107011300,32.4525214,4,4,5134,4769,59495,59484,59166,58831,58372,58041,57307,57227,0.405429028,0.393800129,0.533792756,0.550002621,17,15,1,1,39,44,1,1,10.6,48188,0.044633369,0.329968119,0.625398512,NA,0
Lenoir,37107011400,86.01311975,5,5,4727,3996,59495,59484,59166,58831,58372,58041,57307,57227,0.405429028,0.393800129,0.533792756,0.550002621,17,15,1,1,39,44,1,1,19.4,49800,0.062860438,0.272202999,0.664936563,NA,0
Lincoln,37109070100,3.135919163,4,4,4826,5317,78265,78185,78612,79089,79474,80574,81168,81441,0.055452629,0.049937992,0.893630614,0.891676183,12,14,1,2,48,36,3,1,31.2,37375,0.023580366,0.371511068,0.604908566,1,1
Lincoln,37109070201,4.645455114,4,4,4192,4679,78265,78185,78612,79089,79474,80574,81168,81441,0.055452629,0.049937992,0.893630614,0.891676183,12,14,1,2,48,36,3,1,28.2,34375,0.11409396,0.387024609,0.498881432,NA,1
Lincoln,37109070202,4.360482365,4,4,3349,3404,78265,78185,78612,79089,79474,80574,81168,81441,0.055452629,0.049937992,0.893630614,0.891676183,12,14,1,2,48,36,3,1,6.8,70517,0.012125535,0.223252496,0.764621969,NA,0
Lincoln,37109070300,8.333835524,4,4,4042,4267,78265,78185,78612,79089,79474,80574,81168,81441,0.055452629,0.049937992,0.893630614,0.891676183,12,14,1,2,48,36,3,1,10.9,59432,0.052033493,0.269736842,0.678229665,NA,0
Lincoln,37109070400,19.43409815,4,4,6079,5692,78265,78185,78612,79089,79474,80574,81168,81441,0.055452629,0.049937992,0.893630614,0.891676183,12,14,1,2,48,36,3,1,23.8,45196,0.008047438,0.203303685,0.788648878,NA,1
Lincoln,37109070500,45.92311432,6,6,4914,4806,78265,78185,78612,79089,79474,80574,81168,81441,0.055452629,0.049937992,0.893630614,0.891676183,12,14,1,2,48,36,3,1,14.9,55580,0.036776636,0.182260681,0.780962683,NA,0
Lincoln,37109070600,34.05290565,2,2,4585,4116,78265,78185,78612,79089,79474,80574,81168,81441,0.055452629,0.049937992,0.893630614,0.891676183,12,14,1,2,48,36,3,1,26.5,40577,0.020807062,0.246532156,0.732660782,NA,0
Lincoln,37109070700,28.66967376,6,6,3180,3473,78265,78185,78612,79089,79474,80574,81168,81441,0.055452629,0.049937992,0.893630614,0.891676183,12,14,1,2,48,36,3,1,8.6,57591,0.011709602,0.172521468,0.815768931,NA,0
Lincoln,37109070800,23.04682647,2,2,6506,6811,78265,78185,78612,79089,79474,80574,81168,81441,0.055452629,0.049937992,0.893630614,0.891676183,12,14,1,2,48,36,3,1,22.5,44594,0.036493739,0.31842576,0.645080501,NA,0
Lincoln,37109070901,11.3170339,5,5,3159,3263,78265,78185,78612,79089,79474,80574,81168,81441,0.055452629,0.049937992,0.893630614,0.891676183,12,14,1,2,48,36,3,1,21.5,47104,0.02852349,0.225671141,0.745805369,NA,0
Lincoln,37109070902,32.71495814,2,2,6338,6478,78265,78185,78612,79089,79474,80574,81168,81441,0.055452629,0.049937992,0.893630614,0.891676183,12,14,1,2,48,36,3,1,6.4,70652,0.035493827,0.182098765,0.782407407,NA,0
Lincoln,37109071001,22.38464116,2,2,5253,5231,78265,78185,78612,79089,79474,80574,81168,81441,0.055452629,0.049937992,0.893630614,0.891676183,12,14,1,2,48,36,3,1,14.6,53393,0.050049068,0.217860648,0.732090285,NA,0
Lincoln,37109071002,16.97652808,2,2,2681,2668,78265,78185,78612,79089,79474,80574,81168,81441,0.055452629,0.049937992,0.893630614,0.891676183,12,14,1,2,48,36,3,1,31,47955,0.041082164,0.173346693,0.785571142,NA,0
Lincoln,37109071101,18.67607881,2,2,5315,5793,78265,78185,78612,79089,79474,80574,81168,81441,0.055452629,0.049937992,0.893630614,0.891676183,12,14,1,2,48,36,3,1,8.8,75324,0.016722408,0.25041806,0.732859532,NA,0
Lincoln,37109071102,13.59540508,1,1,4805,5294,78265,78185,78612,79089,79474,80574,81168,81441,0.055452629,0.049937992,0.893630614,0.891676183,12,14,1,2,48,36,3,1,5.8,86923,0.019860973,0.170307845,0.809831182,NA,0
Lincoln,37109071201,2.28846929,1,1,1729,1932,78265,78185,78612,79089,79474,80574,81168,81441,0.055452629,0.049937992,0.893630614,0.891676183,12,14,1,2,48,36,3,1,3.8,79625,0,0.154440154,0.845559846,NA,0
Lincoln,37109071202,2.788756164,1,1,3145,3430,78265,78185,78612,79089,79474,80574,81168,81441,0.055452629,0.049937992,0.893630614,0.891676183,12,14,1,2,48,36,3,1,6.1,104250,0.020596591,0.281960227,0.697443182,NA,0
Lincoln,37109071203,5.593723214,1,1,4167,4787,78265,78185,78612,79089,79474,80574,81168,81441,0.055452629,0.049937992,0.893630614,0.891676183,12,14,1,2,48,36,3,1,1.7,105859,0.004446915,0.128960534,0.866592551,NA,0
McDowell,37111970100,122.6407736,10,10,5273,5378,44996,44974,45006,44990,45029,44963,45075,45109,0.03795893,0.036023853,0.905724953,0.910594338,9,8,0,1,32,18,4,3,10.8,57839,0.064806481,0.273177318,0.662016202,NA,0
McDowell,37111970200,24.30449601,5,5,4919,4737,44996,44974,45006,44990,45029,44963,45075,45109,0.03795893,0.036023853,0.905724953,0.910594338,9,8,0,1,32,18,4,3,20.3,52180,0.038140021,0.298328109,0.66353187,NA,0
McDowell,37111970300,5.256411227,4,4,3261,3136,44996,44974,45006,44990,45029,44963,45075,45109,0.03795893,0.036023853,0.905724953,0.910594338,9,8,0,1,32,18,4,3,24.5,41316,0.062972292,0.251049538,0.68597817,NA,1
McDowell,37111970400,1.513158362,4,4,2776,3262,44996,44974,45006,44990,45029,44963,45075,45109,0.03795893,0.036023853,0.905724953,0.910594338,9,8,0,1,32,18,4,3,37.7,31477,0.051905921,0.527980535,0.420113544,NA,0
McDowell,37111970500,8.09177417,4,4,3954,4087,44996,44974,45006,44990,45029,44963,45075,45109,0.03795893,0.036023853,0.905724953,0.910594338,9,8,0,1,32,18,4,3,19.7,49141,0.074561404,0.322916667,0.60252193,NA,0
McDowell,37111970600,14.54436468,4,4,3680,3890,44996,44974,45006,44990,45029,44963,45075,45109,0.03795893,0.036023853,0.905724953,0.910594338,9,8,0,1,32,18,4,3,16.9,46929,0.043934426,0.228196721,0.727868852,NA,0
McDowell,37111970700,77.93674643,2,2,4380,4618,44996,44974,45006,44990,45029,44963,45075,45109,0.03795893,0.036023853,0.905724953,0.910594338,9,8,0,1,32,18,4,3,17.1,45777,0.052546046,0.2843987,0.663055255,NA,0
McDowell,37111970800,49.34747265,2,2,4227,4298,44996,44974,45006,44990,45029,44963,45075,45109,0.03795893,0.036023853,0.905724953,0.910594338,9,8,0,1,32,18,4,3,22.3,40125,0.03436226,0.234129295,0.731508445,NA,0
McDowell,37111970901,78.50987186,5,5.1,7429,6878,44996,44974,45006,44990,45029,44963,45075,45109,0.03795893,0.036023853,0.905724953,0.910594338,9,8,0,1,32,18,4,3,20.9,41745,0.07318038,0.225474684,0.701344937,NA,0
McDowell,37111970902,58.46283149,3,3,5097,4825,44996,44974,45006,44990,45029,44963,45075,45109,0.03795893,0.036023853,0.905724953,0.910594338,9,8,0,1,32,18,4,3,18.8,44974,0.071902091,0.180520143,0.747577766,NA,0
Macon,37113970100,45.88640951,8,8,2684,2597,33922,33848,33820,33773,33838,34150,34376,34410,0.013177289,0.014210985,0.937768999,0.938041267,8,9,0,1,23,18,2,3,15.8,42993,0.046589018,0.272046589,0.681364393,NA,0
Macon,37113970200,171.7487861,8,8,4090,3804,33922,33848,33820,33773,33838,34150,34376,34410,0.013177289,0.014210985,0.937768999,0.938041267,8,9,0,1,23,18,2,3,17.9,48676,0,0.38899196,0.61100804,NA,0
Macon,37113970301,6.788791686,7,7,4006,4014,33922,33848,33820,33773,33838,34150,34376,34410,0.013177289,0.014210985,0.937768999,0.938041267,8,9,0,1,23,18,2,3,37.3,39688,0.093700371,0.372154579,0.53414505,NA,1
Macon,37113970302,14.91338338,7,7,4050,4419,33922,33848,33820,33773,33838,34150,34376,34410,0.013177289,0.014210985,0.937768999,0.938041267,8,9,0,1,23,18,2,3,27.1,38833,0.03313736,0.342063068,0.624799572,NA,0
Macon,37113970400,49.03957702,8,8,3924,3772,33922,33848,33820,33773,33838,34150,34376,34410,0.013177289,0.014210985,0.937768999,0.938041267,8,9,0,1,23,18,2,3,27.6,49091,0.066364152,0.322178106,0.611457742,NA,0
Macon,37113970501,29.99212429,10,10,1435,1382,33922,33848,33820,33773,33838,34150,34376,34410,0.013177289,0.014210985,0.937768999,0.938041267,8,9,0,1,23,18,2,3,4.3,71500,0.039051604,0.450488145,0.510460251,NA,0
Macon,37113970502,38.06150222,10,10,1504,2228,33922,33848,33820,33773,33838,34150,34376,34410,0.013177289,0.014210985,0.937768999,0.938041267,8,9,0,1,23,18,2,3,10.5,62308,0.046382189,0.332096475,0.621521336,NA,0
Macon,37113970600,70.21808634,8,8,5755,5653,33922,33848,33820,33773,33838,34150,34376,34410,0.013177289,0.014210985,0.937768999,0.938041267,8,9,0,1,23,18,2,3,16.9,48542,0.085735964,0.277693475,0.636570561,NA,0
Macon,37113970700,88.90980576,8,8,6474,6541,33922,33848,33820,33773,33838,34150,34376,34410,0.013177289,0.014210985,0.937768999,0.938041267,8,9,0,1,23,18,2,3,16.2,46821,0.044429255,0.279220779,0.676349966,NA,0
Madison,37115010100,118.524438,2,2,2546,2895,20764,20828,20890,21140,21178,21104,21340,21405,0.011558467,0.016958655,0.964891158,0.956318617,3,2,0,0,6,9,1,1,20.9,42523,0.033091203,0.287328491,0.679580307,1,0
Madison,37115010200,126.1299357,2,2,2294,2093,20764,20828,20890,21140,21178,21104,21340,21405,0.011558467,0.016958655,0.964891158,0.956318617,3,2,0,0,6,9,1,1,23.8,34000,0.066523605,0.303648069,0.629828326,1,1
Madison,37115010400,53.62969288,2,2,1911,1432,20764,20828,20890,21140,21178,21104,21340,21405,0.011558467,0.016958655,0.964891158,0.956318617,3,2,0,0,6,9,1,1,14.7,52926,0.062038405,0.320531758,0.617429838,NA,0
Madison,37115010500,63.73512155,2,2,4816,4238,20764,20828,20890,21140,21178,21104,21340,21405,0.011558467,0.016958655,0.964891158,0.956318617,3,2,0,0,6,9,1,1,19.9,55574,0.044142615,0.245048104,0.710809281,NA,0
Madison,37115010600,44.15718065,1,1,6322,7454,20764,20828,20890,21140,21178,21104,21340,21405,0.011558467,0.016958655,0.964891158,0.956318617,3,2,0,0,6,9,1,1,14,63224,0.050290135,0.21237911,0.737330754,NA,0
Madison,37115010700,43.39318406,2,2,2875,3293,20764,20828,20890,21140,21178,21104,21340,21405,0.011558467,0.016958655,0.964891158,0.956318617,3,2,0,0,6,9,1,1,18.3,47656,0.035942492,0.296325879,0.667731629,NA,0
Martin,37117970100,141.9408082,8,8,4183,4463,24505,24238,23888,23703,23455,23334,23172,23054,0.434645991,0.419927128,0.531279331,0.544851219,5,5,0,1,17,11,3,0,22.7,58815,0.038525963,0.205471803,0.756002233,NA,0
Martin,37117970200,19.93221783,7,7,4586,3887,24505,24238,23888,23703,23455,23334,23172,23054,0.434645991,0.419927128,0.531279331,0.544851219,5,5,0,1,17,11,3,0,31,48352,0.107520564,0.301410106,0.59106933,NA,1
Martin,37117970300,19.76625838,7,7,4385,3819,24505,24238,23888,23703,23455,23334,23172,23054,0.434645991,0.419927128,0.531279331,0.544851219,5,5,0,1,17,11,3,0,16.4,43203,0.112973309,0.351334575,0.535692117,NA,0
Martin,37117970400,135.2437355,3,3,2652,2131,24505,24238,23888,23703,23455,23334,23172,23054,0.434645991,0.419927128,0.531279331,0.544851219,5,5,0,1,17,11,3,0,21.5,47788,0.14940239,0.307768924,0.542828685,NA,0
Martin,37117970500,101.9013907,8,8,5397,5417,24505,24238,23888,23703,23455,23334,23172,23054,0.434645991,0.419927128,0.531279331,0.544851219,5,5,0,1,17,11,3,0,18.7,56630,0.010854176,0.303916942,0.685228882,NA,0
Martin,37117970600,42.43292208,2,2,3302,3337,24505,24238,23888,23703,23455,23334,23172,23054,0.434645991,0.419927128,0.531279331,0.544851219,5,5,0,1,17,11,3,0,26,38906,0.077170418,0.325562701,0.597266881,NA,0
Mecklenburg,37119000100,0.749459071,1,1,3425,5197,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,9.5,142019,0.093898198,0.570976921,0.335124881,NA,0
Mecklenburg,37119000300,0.311826927,1,1,407,949,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,26.8,141500,0.307246377,0.394202899,0.298550725,NA,0
Mecklenburg,37119000400,0.529268475,1,1,1599,3134,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,12.4,138935,0.128141942,0.604238541,0.267619517,NA,0
Mecklenburg,37119000500,0.794838818,1,1,4964,5377,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,22.5,61458,0.161716172,0.488815548,0.34946828,NA,0
Mecklenburg,37119000600,0.414798447,1,1,4100,2919,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,18,64464,0.122357463,0.584240871,0.293401666,NA,0
Mecklenburg,37119000700,0.49101463,1,1,736,949,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,21.2,60875,0.079002079,0.465696466,0.455301455,NA,0
Mecklenburg,37119000800,0.520301252,1,1,2284,3090,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,36.4,22692,0.1555334,0.542372881,0.302093719,NA,0
Mecklenburg,37119000900,0.434070351,1,1,1556,1880,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,31.8,36667,0.199197861,0.359625668,0.441176471,NA,0
Mecklenburg,37119001000,0.612452258,1,1,2319,2800,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,6.1,126806,0.019607843,0.359215686,0.621176471,NA,0
Mecklenburg,37119001100,0.741324284,1,1,1809,2702,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,9.4,85982,0.019591837,0.415510204,0.564897959,NA,0
Mecklenburg,37119001200,1.620029128,1,1,5650,5113,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,25.8,41277,0.118139535,0.325116279,0.556744186,NA,0
Mecklenburg,37119001300,1.007513162,1,1,3893,3890,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,41.9,29281,0.147342995,0.3852657,0.467391304,NA,0
Mecklenburg,37119001400,0.815406867,1,1,2607,3250,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,25.1,66976,0.071767095,0.417738659,0.510494245,NA,0
Mecklenburg,37119001504,1.358761122,1,1,6401,7592,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,30.3,37690,0.083262532,0.502973662,0.413763806,NA,0
Mecklenburg,37119001505,2.022115546,1,1,3678,3453,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,17.8,60179,0.009708738,0.368932039,0.621359223,NA,0
Mecklenburg,37119001507,0.830945935,1,1,4004,4958,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,33.6,25888,0.220350404,0.443396226,0.336253369,NA,0
Mecklenburg,37119001508,2.185617848,1,1,6061,6799,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,11.8,63421,0.043217801,0.31750107,0.63928113,NA,0
Mecklenburg,37119001509,1.387189439,1,1,2976,3550,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,26.5,36331,0.081385979,0.414182111,0.50443191,NA,0
Mecklenburg,37119001510,0.708679731,1,1,3047,3228,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,18.9,50565,0.123076923,0.292307692,0.584615385,NA,1
Mecklenburg,37119001603,0.960277036,1,1,4598,4444,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,25.1,39167,0.115319389,0.518371962,0.366308649,1,1
Mecklenburg,37119001605,0.390372851,1,1,1776,1878,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,44,30341,0.233502538,0.430203046,0.336294416,NA,0
Mecklenburg,37119001606,0.758044053,1,1,4295,4604,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,23.6,40568,0.125615764,0.381157635,0.493226601,NA,0
Mecklenburg,37119001607,0.701067341,1,1,2613,3195,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,43.3,32702,0.139632107,0.398829431,0.461538462,NA,0
Mecklenburg,37119001608,0.776701282,1,1,3933,4180,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,29,37259,0.14661407,0.450361604,0.403024326,NA,1
Mecklenburg,37119001609,0.783857686,1,1,3168,3402,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,18.9,36439,0.109619687,0.490678598,0.399701715,NA,0
Mecklenburg,37119001701,0.584350584,1,1,3749,4523,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,24.5,42407,0.128461992,0.465527401,0.406010607,NA,0
Mecklenburg,37119001702,1.422061029,1,1,4881,5939,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,36.3,31496,0.161730136,0.504466385,0.333803479,NA,0
Mecklenburg,37119001801,0.757409301,1,1,1249,1362,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,15.2,47781,0.108108108,0.46263911,0.429252782,NA,0
Mecklenburg,37119001802,1.029408244,1,1,2892,2972,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,21.1,53750,0.061431286,0.517416086,0.421152628,NA,0
Mecklenburg,37119001910,1.015762621,1,1,5117,5970,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,28.2,35197,0.062533986,0.536160957,0.401305057,NA,0
Mecklenburg,37119001911,1.213996358,1,1,5441,6087,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,21.3,50049,0.085292762,0.374827109,0.539880129,NA,0
Mecklenburg,37119001912,1.285588582,1,1,6565,7917,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,39.7,27729,0.129637179,0.332246229,0.538116592,NA,0
Mecklenburg,37119001914,1.403654766,1,1,3485,3396,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,27.7,42946,0.120967742,0.307258065,0.571774194,NA,0
Mecklenburg,37119001915,1.112665001,1,1,6293,6816,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,31.3,28500,0.097417457,0.566198104,0.336384439,NA,1
Mecklenburg,37119001916,1.390313005,1,1,3725,4150,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,12.6,58405,0.073341837,0.462372449,0.464285714,NA,0
Mecklenburg,37119001917,1.483893748,1,1,3567,4422,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,28.3,45021,0.009285714,0.33,0.660714286,NA,0
Mecklenburg,37119001918,0.775360349,1,1,3527,4214,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,27.7,44338,0.115406809,0.575302943,0.309290248,NA,0
Mecklenburg,37119001919,0.840621269,1,1,3379,4211,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,40.7,40706,0.098525469,0.396782842,0.504691689,NA,0
Mecklenburg,37119001920,1.047592498,1,1,4226,5305,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,34.9,32391,0.132343011,0.418636057,0.449020932,NA,0
Mecklenburg,37119001921,0.992642437,1,1,2356,2807,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,25.3,58678,0.067857143,0.28452381,0.647619048,NA,0
Mecklenburg,37119001922,1.456162731,1,1,4340,4577,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,25.7,40489,0.042362003,0.37804878,0.579589217,NA,0
Mecklenburg,37119001923,0.849843706,1,1,3605,4504,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,36.4,37500,0.042046251,0.332165382,0.625788367,NA,0
Mecklenburg,37119002002,2.246718132,1,1,5725,6290,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,9.7,95193,0.019319938,0.387944359,0.592735703,NA,0
Mecklenburg,37119002003,2.395644304,1,1,5395,5778,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,10.1,92525,0.096013019,0.307160293,0.596826688,NA,0
Mecklenburg,37119002004,1.79513573,1,1,4934,5472,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,9.9,91250,0.038424592,0.441402498,0.520172911,NA,0
Mecklenburg,37119002100,0.61337929,1,1,2546,2743,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,18,58911,0.022779043,0.592255125,0.384965831,NA,0
Mecklenburg,37119002200,1.676715491,1,1,4859,5421,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,4,140714,0.059058615,0.315275311,0.625666075,NA,0
Mecklenburg,37119002300,0.736778317,1,1,2652,3271,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,57.3,12179,0.356905158,0.457570715,0.185524126,NA,0
Mecklenburg,37119002400,0.550956221,1,1,2514,3264,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,12.4,137292,0.03941513,0.462809917,0.497774952,NA,0
Mecklenburg,37119002500,0.591750232,1,1,1539,1806,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,11.2,124250,0.029041626,0.537270087,0.433688287,NA,0
Mecklenburg,37119002600,0.272055315,1,1,818,966,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,20.9,103125,0.053537285,0.588910134,0.357552581,NA,0
Mecklenburg,37119002701,0.645177893,1,1,2208,2326,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,3.9,183750,0.032527881,0.447026022,0.520446097,NA,0
Mecklenburg,37119002702,1.318785647,1,1,5372,5984,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,3.8,214034,0.042620009,0.273216689,0.684163302,NA,0
Mecklenburg,37119002800,1.083277992,1,1,3627,3964,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,4.3,250000,0,0.172857143,0.827142857,NA,0
Mecklenburg,37119002903,1.641640038,1,1,3636,3931,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,1.8,141944,0.033436214,0.469135802,0.497427984,NA,0
Mecklenburg,37119002904,2.42513363,1,1,6717,6838,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,11.7,121618,0.072617247,0.242435703,0.68494705,NA,0
Mecklenburg,37119002905,1.393702982,1,1,3066,3284,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,8.2,204432,0.006617039,0.241521919,0.751861042,NA,0
Mecklenburg,37119002906,1.534276993,1,1,4034,4753,919628,945113,968367,991322,1010878,1033466,1054835,1054314,0.307519997,0.313152438,0.55342595,0.544861398,187,200,12,14,314,346,59,61,8.1,133664,0.057769816,0.356471115,0.585759069,NA,0
